STATE,STATE CODE,LGA,WARD,WARD CODE
BORNO,"""01",ABADAM,AREGE,10101
BORNO,"""01",ABADAM,BANOWA,10102
BORNO,"""01",ABADAM,BUSUNA,10103
BORNO,"""01",ABADAM,FOGUWA,10104
BORNO,"""01",ABADAM,JABULLAM,10105
BORNO,"""01",ABADAM,KESSA'A,10106
BORNO,"""01",ABADAM,KUDOKURGO,10107
BORNO,"""01",ABADAM,YAU,10108
BORNO,"""01",ABADAM,YAWA,10109
BORNO,"""01",ABADAM,YITIWA,10110
BORNO,"""01",ASKIRA UBA,ASKIRA EAST,10201
BORNO,"""01",ASKIRA UBA,DILLE HUYIM,10202
BORNO,"""01",ASKIRA UBA,HAUSARI ZADAWA,10203
BORNO,"""01",ASKIRA UBA,HAUSARI TAMPUL,10204
BORNO,"""01",ASKIRA UBA,LASSA,10205
BORNO,"""01",ASKIRA UBA,MUSSA,10206
BORNO,"""01",ASKIRA UBA,NGOHI,10207
BORNO,"""01",ASKIRA UBA,NGULDE,10208
BORNO,"""01",ASKIRA UBA,NGURTHLAVU KOPA,10209
BORNO,"""01",ASKIRA UBA,RUMIRGU CHUL,10210
BORNO,"""01",ASKIRA UBA,UBA,10211
BORNO,"""01",ASKIRA UBA,UVU UDA,10212
BORNO,"""01",ASKIRA UBA,WAMDEO GIWI,10213
BORNO,"""01",BAMA,ABBARAM,10301
BORNO,"""01",BAMA,AMCHAKA,10302
BORNO,"""01",BAMA,ANDARA,10303
BORNO,"""01",BAMA,BANKI,10304
BORNO,"""01",BAMA,BOGOMARI,10305
BORNO,"""01",BAMA,DIPCHARI,10306
BORNO,"""01",BAMA,GONIRI,10307
BORNO,"""01",BAMA,GULUMBA,10308
BORNO,"""01",BAMA,KASUGULA,10309
BORNO,"""01",BAMA,KUMSHE,10310
BORNO,"""01",BAMA,SHEHURI,10311
BORNO,"""01",BAMA,SOYE,10312
BORNO,"""01",BAMA,YABIRI,10313
BORNO,"""01",BAMA,ZAGERI,10314
BORNO,"""01",BAYO,BALBAYA,10401
BORNO,"""01",BAYO,BRIYEL,10402
BORNO,"""01",BAYO,FIKAYEL,10403
BORNO,"""01",BAYO,GAMAD,10404
BORNO,"""01",BAYO,GARAD,10405
BORNO,"""01",BAYO,GARAG,10406
BORNO,"""01",BAYO,LIMANTI,10407
BORNO,"""01",BAYO,TELLI,10408
BORNO,"""01",BAYO,WUYO,10409
BORNO,"""01",BAYO,ZARA,10410
BORNO,"""01",BIU,BURATAI,10501
BORNO,"""01",BIU,DUGJA,10502
BORNO,"""01",BIU,GALDIMARE,10503
BORNO,"""01",BIU,GARUBULA,10504
BORNO,"""01",BIU,GUNDA,10505
BORNO,"""01",BIU,GUR,10506
BORNO,"""01",BIU,MANDARAGIRAU,10507
BORNO,"""01",BIU,MIRINGA,10508
BORNO,"""01",BIU,SULUMTHLA,10509
BORNO,"""01",BIU,YAWI,10510
BORNO,"""01",BIU,ZARAWUYAKU,10511
BORNO,"""01",CHIBOK,GARU,10601
BORNO,"""01",CHIBOK,GATAMARWA,10602
BORNO,"""01",CHIBOK,KAUTIKARI,10603
BORNO,"""01",CHIBOK,KUBURMBULA,10604
BORNO,"""01",CHIBOK,KORONGILUM,10605
BORNO,"""01",CHIBOK,LIKAMA,10606
BORNO,"""01",CHIBOK,MBALALA,10607
BORNO,"""01",CHIBOK,MBOKURA,10608
BORNO,"""01",CHIBOK,PEMI,10609
BORNO,"""01",CHIBOK,SHIRARKIR,10610
BORNO,"""01",CHIBOK,WHUNTAKU,10611
BORNO,"""01",DAMBOA,AZIR MULTE,10701
BORNO,"""01",DAMBOA,BEGO,10702
BORNO,"""01",DAMBOA,DAMBOA CENTRAL,10703
BORNO,"""01",DAMBOA,FA MAFI,10704
BORNO,"""01",DAMBOA,MULGO KOPCHI,10705
BORNO,"""01",DAMBOA,NZUDA WUYARAM,10706
BORNO,"""01",DAMBOA,WAWA KORODE,10707
BORNO,"""01",DAMBOA,AJIGIN A',10708
BORNO,"""01",DAMBOA,AJIGIN B',10709
BORNO,"""01",DAMBOA,GUMSURI,10710
BORNO,"""01",DIKWA,AFUYE,10801
BORNO,"""01",DIKWA,BOBOSHE,10802
BORNO,"""01",DIKWA,DIKWA,10803
BORNO,"""01",DIKWA,GAJIBO,10804
BORNO,"""01",DIKWA,MARGATA,10805
BORNO,"""01",DIKWA,M. MAJA,10806
BORNO,"""01",DIKWA,M. KAZA,10807
BORNO,"""01",DIKWA,MULIYE,10808
BORNO,"""01",DIKWA,NGUDORAM,10809
BORNO,"""01",DIKWA,UFAYE,10810
BORNO,"""01",GUBIO,ARDIMINI,10901
BORNO,"""01",GUBIO,DABIRA,10902
BORNO,"""01",GUBIO,FELO,10903
BORNO,"""01",GUBIO,GAMAWU,10904
BORNO,"""01",GUBIO,GAZABURE,10905
BORNO,"""01",GUBIO,GUBIO 1,10906
BORNO,"""01",GUBIO,GUBIO 2,10907
BORNO,"""01",GUBIO,KINGOWA,10908
BORNO,"""01",GUBIO,NGETRA,10909
BORNO,"""01",GUBIO,ZOWO,10910
BORNO,"""01",GUZAMALA,ADUWA,11001
BORNO,"""01",GUZAMALA,GUDUMBALI WEST,11002
BORNO,"""01",GUZAMALA,GUZAMALA EAST,11003
BORNO,"""01",GUZAMALA,GUZAMALA WEST,11004
BORNO,"""01",GUZAMALA,KINGARAWA ,11005
BORNO,"""01",GUZAMALA,MAIRARI,11006
BORNO,"""01",GUZAMALA,WAMIRI,11007
BORNO,"""01",GUZAMALA,GUWORAM,11008
BORNO,"""01",GUZAMALA,MODURI,11009
BORNO,"""01",GUZAMALA,GUDUMBALI EAST,11010
BORNO,"""01",GWOZA,ASHIGASHIYA,11101
BORNO,"""01",GWOZA,BITA/IZGE,11102
BORNO,"""01",GWOZA,BULABULIN,11103
BORNO,"""01",GWOZA,CHIKIDE,11104
BORNO,"""01",GWOZA,GAVA/AGAPALAWA,11105
BORNO,"""01",GWOZA,GUDUF A&B,11106
BORNO,"""01",GWOZA,HAMBAGDA,11107
BORNO,"""01",GWOZA,HAUSARI,11108
BORNO,"""01",GWOZA,KIRAWA,11109
BORNO,"""01",GWOZA,KURANABASA,11110
BORNO,"""01",GWOZA,NGOSHE,11111
BORNO,"""01",GWOZA,PULKA/BOKKO,11112
BORNO,"""01",GWOZA,WALA/WARABE,11113
BORNO,"""01",HAWUL,BILINGWI,11201
BORNO,"""01",HAWUL,GRIRMDAM CHOBA,11202
BORNO,"""01",HAWUL,GWANGANG CHATA,11203
BORNO,"""01",HAWUL,HIZHIBWALA,11204
BORNO,"""01",HAWUL,KIDDA,11205
BORNO,"""01",HAWUL,KWAJAFFA HARANG,11206
BORNO,"""01",HAWUL,KWAYABURA,11207
BORNO,"""01",HAWUL,MARAMA KIDANG,11208
BORNO,"""01",HAWUL,PAMA WHITAMBAYA,11209
BORNO,"""01",HAWUL,PUBA VIDAU,11210
BORNO,"""01",HAWUL,SAKWA HEMA,11211
BORNO,"""01",HAWUL,SHAFFA,11212
BORNO,"""01",JERE,GALTIMARI B,11301
BORNO,"""01",JERE,ALAU,11302
BORNO,"""01",JERE,GOMARI,11303
BORNO,"""01",JERE,TUBA,11304
BORNO,"""01",JERE,MASHAMARI,11305
BORNO,"""01",JERE,GALTIMARI,11306
BORNO,"""01",JERE,DUSUMA,11307
BORNO,"""01",JERE,KHADAMMARI,11308
BORNO,"""01",JERE,MAIRI,11309
BORNO,"""01",JERE,GONGULONG,11310
BORNO,"""01",JERE,OLD MAIDUGURI,11311
BORNO,"""01",JERE,DALA,11312
BORNO,"""01",KAGA,BENISHEIKH,11401
BORNO,"""01",KAGA,BORGOZO,11402
BORNO,"""01",KAGA,DONGO,11403
BORNO,"""01",KAGA,FAI,11404
BORNO,"""01",KAGA,DOGOMA,11405
BORNO,"""01",KAGA,MARGUBA,11406
BORNO,"""01",KAGA,GALANGI,11407
BORNO,"""01",KAGA,GUWO,11408
BORNO,"""01",KAGA,KARAGAWARU,11409
BORNO,"""01",KAGA,MAINOK,11410
BORNO,"""01",KAGA,NGAMDU,11411
BORNO,"""01",KAGA,SHETTIMARI,11412
BORNO,"""01",KAGA,TOBOLO,11413
BORNO,"""01",KAGA,WASSARAM,11414
BORNO,"""01",KAGA,WAJIRO,11415
BORNO,"""01",KALABAGE,JARAWA,11501
BORNO,"""01",KALABAGE,JILBE,11502
BORNO,"""01",KALABAGE,KALA,11503
BORNO,"""01",KALABAGE,K/KUMAGA,11504
BORNO,"""01",KALABAGE,K/KAUDI,11505
BORNO,"""01",KALABAGE,DAIMA,11506
BORNO,"""01",KALABAGE,MOHOLO,11507
BORNO,"""01",KALABAGE,RANN,11508
BORNO,"""01",KALABAGE,SIGAL,11509
BORNO,"""01",KALABAGE,MADA,11510
BORNO,"""01",KONDUGA,AJIRI,11601
BORNO,"""01",KONDUGA,AUNO,11602
BORNO,"""01",KONDUGA,DALORI,11603
BORNO,"""01",KONDUGA,DALWA,11604
BORNO,"""01",KONDUGA,JAKANA,11605
BORNO,"""01",KONDUGA,KAWURI,11606
BORNO,"""01",KONDUGA,KONDUGA,11607
BORNO,"""01",KONDUGA,MALARI,11608
BORNO,"""01",KONDUGA,YABAL,11609
BORNO,"""01",KONDUGA,YAJIWA,11610
BORNO,"""01",KONDUGA,YALE,11611
BORNO,"""01",KUKAWA,ALARGANO,11701
BORNO,"""01",KUKAWA,BAGA,11702
BORNO,"""01",KUKAWA,BARWATI,11703
BORNO,"""01",KUKAWA,BUNDUR,11704
BORNO,"""01",KUKAWA,DOGOSHI,11705
BORNO,"""01",KUKAWA,DORO,11706
BORNO,"""01",KUKAWA,KAUWA,11707
BORNO,"""01",KUKAWA,KEKENO,11708
BORNO,"""01",KUKAWA,KUKAWA,11709
BORNO,"""01",KUKAWA,YOYO,11710
BORNO,"""01",KWAYA KUSAR,BILA GUSI,11801
BORNO,"""01",KWAYA KUSAR,GONDI,11802
BORNO,"""01",KWAYA KUSAR,GUWAL,11803
BORNO,"""01",KWAYA KUSAR,KUBUKU,11804
BORNO,"""01",KWAYA KUSAR,KURBA GAYI,11805
BORNO,"""01",KWAYA KUSAR,KWAYA KUSAR,11806
BORNO,"""01",KWAYA KUSAR,PETA,11807
BORNO,"""01",KWAYA KUSAR,WADA,11808
BORNO,"""01",KWAYA KUSAR,WAWA,11809
BORNO,"""01",KWAYA KUSAR,YIMIRDALANG,11810
BORNO,"""01",MAFA,AJIRI,11901
BORNO,"""01",MAFA,GAWA,11902
BORNO,"""01",MAFA,KOSHEBE,11903
BORNO,"""01",MAFA,LAJE,11904
BORNO,"""01",MAFA,LIMANTI,11905
BORNO,"""01",MAFA,LOSKURI,11906
BORNO,"""01",MAFA,MA'AFA,11907
BORNO,"""01",MAFA,MAFA,11908
BORNO,"""01",MAFA,MASU,11909
BORNO,"""01",MAFA,MUJIGINE,11910
BORNO,"""01",MAFA,TAMSU NGAMDUA,11911
BORNO,"""01",MAFA,ZANGEBE,11912
BORNO,"""01",MAGUMERI,ARDORAM,12001
BORNO,"""01",MAGUMERI,AYI YASKU,12002
BORNO,"""01",MAGUMERI,BORNO YESU,12003
BORNO,"""01",MAGUMERI,FURRAM,12004
BORNO,"""01",MAGUMERI,GAJIGANA,12005
BORNO,"""01",MAGUMERI,HOYO  CHINGOWA,12006
BORNO,"""01",MAGUMERI,KALIZORAM,12007
BORNO,"""01",MAGUMERI,KARARAM,12008
BORNO,"""01",MAGUMERI,KUPTI,12009
BORNO,"""01",MAGUMERI,NGAMMA,12010
BORNO,"""01",MAGUMERI,NGUBALA BAMMA,12011
BORNO,"""01",MAGUMERI,TITIWA,12012
BORNO,"""01",MARTE,ALA,12101
BORNO,"""01",MARTE,A LAWANT,12102
BORNO,"""01",MARTE,BADAIRI,12103
BORNO,"""01",MARTE,BORSORI,12104
BORNO,"""01",MARTE,GUMNA,12105
BORNO,"""01",MARTE,KABULAWA,12106
BORNO,"""01",MARTE,KIRENOWA,12107
BORNO,"""01",MARTE,KULLI,12108
BORNO,"""01",MARTE,MARTE,12109
BORNO,"""01",MARTE,MUSUNE,12110
BORNO,"""01",MARTE,MUWALLI,12111
BORNO,"""01",MARTE,NJINE,12112
BORNO,"""01",MARTE,Z/NGALORI,12113
BORNO,"""01",MOBBAR,ASAGA,12201
BORNO,"""01",MOBBAR,BOGUM,12202
BORNO,"""01",MOBBAR,CHAMBA,12203
BORNO,"""01",MOBBAR,DAMASAK,12204
BORNO,"""01",MOBBAR,DUJI,12205
BORNO,"""01",MOBBAR,GASHIGAR,12206
BORNO,"""01",MOBBAR,KARETO,12207
BORNO,"""01",MOBBAR,LAYI,12208
BORNO,"""01",MOBBAR,Z.UMARTI,12209
BORNO,"""01",MOBBAR,ZARI,12210
BORNO,"""01",MONGONU,DAMAKULI,12301
BORNO,"""01",MONGONU,KAGURAM,12302
BORNO,"""01",MONGONU,KUMALIA,12303
BORNO,"""01",MONGONU,MANDALA,12304
BORNO,"""01",MONGONU,MINTAR,12305
BORNO,"""01",MONGONU,MOFIO,12306
BORNO,"""01",MONGONU,MONGONU,12307
BORNO,"""01",MONGONU,NGURNO,12308
BORNO,"""01",MONGONU,SURE,12309
BORNO,"""01",MONGONU,WULO,12310
BORNO,"""01",MONGONU,YELE,12311
BORNO,"""01",MONGONU,ZULUM,12312
BORNO,"""01",MMC,BOLORI I,12401
BORNO,"""01",MMC,BOLORI II,12402
BORNO,"""01",MMC,BULABULIN,12403
BORNO,"""01",MMC,FEZZAN,12404
BORNO,"""01",MMC,GAMBORU,12405
BORNO,"""01",MMC,HAUSARI,12406
BORNO,"""01",MMC,GWANGE I,12407
BORNO,"""01",MMC,GWANGE II,12408
BORNO,"""01",MMC,GWANGE III,12409
BORNO,"""01",MMC,LAMISULA,12410
BORNO,"""01",MMC,LIMANTI,12411
BORNO,"""01",MMC,MAFONI,12412
BORNO,"""01",MMC,MAISANDARI,12413
BORNO,"""01",MMC,SHEHURI NORTH,12414
BORNO,"""01",MMC,SHEHURI SOUTH,12415
BORNO,"""01",NGALA,FUYE,12501
BORNO,"""01",NGALA,GAMBORU A,12502
BORNO,"""01",NGALA,GAMBORU B,12503
BORNO,"""01",NGALA,GAMBORU C,12504
BORNO,"""01",NGALA,LOGUMANE,12505
BORNO,"""01",NGALA,NDUFU,12506
BORNO,"""01",NGALA,NGALA,12507
BORNO,"""01",NGALA,SHEHURI,12508
BORNO,"""01",NGALA,WARSHELE,12509
BORNO,"""01",NGALA,WULGO,12510
BORNO,"""01",NGALA,WURGE,12511
BORNO,"""01",NGANZAI,ALARGE,12601
BORNO,"""01",NGANZAI,BADU,12602
BORNO,"""01",NGANZAI,DAMARAM,12603
BORNO,"""01",NGANZAI,GADAI,12604
BORNO,"""01",NGANZAI,GAJIRAM,12605
BORNO,"""01",NGANZAI,JIGALTA,12606
BORNO,"""01",NGANZAI,KUDA,12607
BORNO,"""01",NGANZAI,KURNAWA,12608
BORNO,"""01",NGANZAI,MAIWA,12609
BORNO,"""01",NGANZAI,MIYE,12610
BORNO,"""01",NGANZAI,SABSABUWA,12611
BORNO,"""01",NGANZAI,SUGUNDARE,12612
BORNO,"""01",SHANI,BARGU,12701
BORNO,"""01",SHANI,BUMA,12702
BORNO,"""01",SHANI,GASI,12703
BORNO,"""01",SHANI,GORA,12704
BORNO,"""01",SHANI,GWASKARA,12705
BORNO,"""01",SHANI,GWALASHO,12706
BORNO,"""01",SHANI,KUBO,12707
BORNO,"""01",SHANI,LAKUNDUM,12708
BORNO,"""01",SHANI,KOMBO,12709
BORNO,"""01",SHANI,SHANI,12710
BORNO,"""01",SHANI,WALAMA,12711
JIGAWA,"""02",AUYO,AUYAKAYI,20101
JIGAWA,"""02",AUYO,AUYO,20102
JIGAWA,"""02",AUYO,AYAMA,20104
JIGAWA,"""02",AUYO,AYAN,20103
JIGAWA,"""02",AUYO,GAMAFOI,20106
JIGAWA,"""02",AUYO,GAMSARKA,20105
JIGAWA,"""02",AUYO,GATAFA,20107
JIGAWA,"""02",AUYO,KAFUR,20109
JIGAWA,"""02",AUYO,TSIRDIR,20108
JIGAWA,"""02",AUYO,UNIK,20110
JIGAWA,"""02",BABURA,BABURA,20201
JIGAWA,"""02",BABURA,BATALI,20202
JIGAWA,"""02",BABURA,DURAWA,20203
JIGAWA,"""02",BABURA,GARU,20204
JIGAWA,"""02",BABURA,GASAKOLI,20205
JIGAWA,"""02",BABURA,INSHARUWA,20206
JIGAWA,"""02",BABURA,JIGAWA,20207
JIGAWA,"""02",BABURA,KANYA,20208
JIGAWA,"""02",BABURA,KUZUNZUMI,20210
JIGAWA,"""02",BABURA,KYAMBO,20209
JIGAWA,"""02",BABURA,TAWASA,20211
JIGAWA,"""02",BIRNIN KUDU,B/KUDU,20401
JIGAWA,"""02",BIRNIN KUDU,KANGIRE,20402
JIGAWA,"""02",BIRNIN KUDU,KANTOGA,20403
JIGAWA,"""02",BIRNIN KUDU,KIYAKO,20404
JIGAWA,"""02",BIRNIN KUDU,KWANGWARA,20405
JIGAWA,"""02",BIRNIN KUDU,LAFIYA,20406
JIGAWA,"""02",BIRNIN KUDU,SUNDIMINA,20407
JIGAWA,"""02",BIRNIN KUDU,SURKO,20408
JIGAWA,"""02",BIRNIN KUDU,UNG YA,20409
JIGAWA,"""02",BIRNIN KUDU,WURNO,20410
JIGAWA,"""02",BIRNIN KUDU,Y/DAMAI,20411
JIGAWA,"""02",BIRNIWA,BATALI,20301
JIGAWA,"""02",BIRNIWA,BIRNIWA,20302
JIGAWA,"""02",BIRNIWA,DANGWALERI,20303
JIGAWA,"""02",BIRNIWA,DIGINSA,20304
JIGAWA,"""02",BIRNIWA,FAGI,20305
JIGAWA,"""02",BIRNIWA,KACHALLARI,20306
JIGAWA,"""02",BIRNIWA,KARANGA,20307
JIGAWA,"""02",BIRNIWA,KAZURA,20308
JIGAWA,"""02",BIRNIWA,MACHINAMARI,20309
JIGAWA,"""02",BIRNIWA,MATAMU,20310
JIGAWA,"""02",BIRNIWA,N.GUWA,20311
JIGAWA,"""02",BUJI,AHOTO,20501
JIGAWA,"""02",BUJI,BUJI,20502
JIGAWA,"""02",BUJI,CHIRBIN,20503
JIGAWA,"""02",BUJI,FALGERI,20504
JIGAWA,"""02",BUJI,GANTSA,20505
JIGAWA,"""02",BUJI,KAWAYA,20506
JIGAWA,"""02",BUJI,KUKUMA,20507
JIGAWA,"""02",BUJI,L.KUDU,20508
JIGAWA,"""02",BUJI,MADABE,20509
JIGAWA,"""02",BUJI,Y.TUKUR,20510
JIGAWA,"""02",DUTSE,ABAYA ,20601
JIGAWA,"""02",DUTSE,CHAMO,20602
JIGAWA,"""02",DUTSE,DUNDUBUS,20603
JIGAWA,"""02",DUTSE,DURU,20604
JIGAWA,"""02",DUTSE,J/TSADA,20605
JIGAWA,"""02",DUTSE,KACHI,20606
JIGAWA,"""02",DUTSE,KARKARYA,20607
JIGAWA,"""02",DUTSE,KUDAI,20608
JIGAWA,"""02",DUTSE,LIMAWA,20609
JIGAWA,"""02",DUTSE,MADOBI,20610
JIGAWA,"""02",DUTSE,SAKWAYA,20611
JIGAWA,"""02",GAGARAWA,GAGARAWA TASHA,20701
JIGAWA,"""02",GAGARAWA,GARIN CHIROMA,20702
JIGAWA,"""02",GAGARAWA,KORE BALATU,20703
JIGAWA,"""02",GAGARAWA,MADAKA,20704
JIGAWA,"""02",GAGARAWA,MAIADUWA,20705
JIGAWA,"""02",GAGARAWA,MAIKILILI,20706
JIGAWA,"""02",GAGARAWA,MEDU,20707
JIGAWA,"""02",GAGARAWA,YALAWA,20708
JIGAWA,"""02",GAGARAWA,ZARADA,20709
JIGAWA,"""02",GARKI,BUDURU,20801
JIGAWA,"""02",GARKI,DOKO,20802
JIGAWA,"""02",GARKI,GARKI,20803
JIGAWA,"""02",GARKI,GWARZO,20804
JIGAWA,"""02",GARKI,JIRIMA,20805
JIGAWA,"""02",GARKI,KANYA,20806
JIGAWA,"""02",GARKI,KARGO,20807
JIGAWA,"""02",GARKI,KORE,20808
JIGAWA,"""02",GARKI,MUKU,20809
JIGAWA,"""02",GARKI,RAFIN-MARKE,20810
JIGAWA,"""02",GARKI,SAYORI,20811
JIGAWA,"""02",GUMEL,A.BARKA,20901
JIGAWA,"""02",GUMEL,BEKARYA,20902
JIGAWA,"""02",GUMEL,D/AMA,20903
JIGAWA,"""02",GUMEL,D/TANOMA,20904
JIGAWA,"""02",GUMEL,G/GAMBO,20906
JIGAWA,"""02",GUMEL,GALAGAMA,20905
JIGAWA,"""02",GUMEL,GUSAU,20907
JIGAWA,"""02",GUMEL,HAMMADO,20908
JIGAWA,"""02",GUMEL,K/AREWA,20909
JIGAWA,"""02",GUMEL,K/YAMMA,20910
JIGAWA,"""02",GUMEL,ZANGO,20911
JIGAWA,"""02",GURI,ABUNABU,21001
JIGAWA,"""02",GURI,ADIYANI,21006
JIGAWA,"""02",GURI,DAWA,21005
JIGAWA,"""02",GURI,GARBAGAL,21009
JIGAWA,"""02",GURI,GURI,21002
JIGAWA,"""02",GURI,KADIRA,21004
JIGAWA,"""02",GURI,LAFIYA,21003
JIGAWA,"""02",GURI,MARGADU,21010
JIGAWA,"""02",GURI,MATARA BABBA,21007
JIGAWA,"""02",GURI,MUSARI,21008
JIGAWA,"""02",GWARAM,BASIRKA,21101
JIGAWA,"""02",GWARAM,DINGAYA,21102
JIGAWA,"""02",GWARAM,FAGAM,21103
JIGAWA,"""02",GWARAM,FARIN DUTSE,21104
JIGAWA,"""02",GWARAM,GWARAM,21105
JIGAWA,"""02",GWARAM,KILA,21106
JIGAWA,"""02",GWARAM,KONDIKO,21107
JIGAWA,"""02",GWARAM,MARUTA,21108
JIGAWA,"""02",GWARAM,SARA,21109
JIGAWA,"""02",GWARAM,TSANGARWA,21110
JIGAWA,"""02",GWARAM,Z/NAGOGO,21111
JIGAWA,"""02",GWIWA,BUNTUSU,21201
JIGAWA,"""02",GWIWA,DABI,21202
JIGAWA,"""02",GWIWA,DARINA,21203
JIGAWA,"""02",GWIWA,FIRJI,21204
JIGAWA,"""02",GWIWA,GUNTAI,21205
JIGAWA,"""02",GWIWA,GWIWA,21206
JIGAWA,"""02",GWIWA,KORAYEL,21207
JIGAWA,"""02",GWIWA,RORAU,21209
JIGAWA,"""02",GWIWA,SHAFE,21208
JIGAWA,"""02",GWIWA,YOLA,21210
JIGAWA,"""02",GWIWA,ZAUMA,21211
JIGAWA,"""02",HADEJIA,ATAFI,21301
JIGAWA,"""02",HADEJIA,DUBAMTU,21302
JIGAWA,"""02",HADEJIA,G/MARI,21303
JIGAWA,"""02",HADEJIA,K/KOFA,21305
JIGAWA,"""02",HADEJIA,K/KUKA,21304
JIGAWA,"""02",HADEJIA,MAJEMA,21306
JIGAWA,"""02",HADEJIA,MATSARO,21307
JIGAWA,"""02",HADEJIA,RUMFA,21308
JIGAWA,"""02",HADEJIA,S/GARU,21309
JIGAWA,"""02",HADEJIA,YANKOLI,21310
JIGAWA,"""02",HADEJIA,YAYARI,21311
JIGAWA,"""02",JAHUN,AUJARA,21401
JIGAWA,"""02",JAHUN,GANGAWA,21402
JIGAWA,"""02",JAHUN,GAUZA,21403
JIGAWA,"""02",JAHUN,GUNKA,21404
JIGAWA,"""02",JAHUN,HARBO SABUWA,21405
JIGAWA,"""02",JAHUN,HARBO TSOHUWA,21406
JIGAWA,"""02",JAHUN,INDANDUNA,21407
JIGAWA,"""02",JAHUN,JABARNA,21408
JIGAWA,"""02",JAHUN,JAHUN,21409
JIGAWA,"""02",JAHUN,KALE,21410
JIGAWA,"""02",JAHUN,KANWA,21411
JIGAWA,"""02",KAFIN HAUSA,BULANGU,21501
JIGAWA,"""02",KAFIN HAUSA,D/TOKA,21502
JIGAWA,"""02",KAFIN HAUSA,GAFAYA,21503
JIGAWA,"""02",KAFIN HAUSA,JABO,21504
JIGAWA,"""02",KAFIN HAUSA,K/HAUSA,21505
JIGAWA,"""02",KAFIN HAUSA,KWAZELEWA,21506
JIGAWA,"""02",KAFIN HAUSA,MAJAWA,21507
JIGAWA,"""02",KAFIN HAUSA,MEZAN,21508
JIGAWA,"""02",KAFIN HAUSA,RUBA,21509
JIGAWA,"""02",KAFIN HAUSA,SARAWA,21510
JIGAWA,"""02",KAFIN HAUSA,ZAGO-RURA,21511
JIGAWA,"""02",KAUGAMA,ARBUS,21608
JIGAWA,"""02",KAUGAMA,ASKANDU,21607
JIGAWA,"""02",KAUGAMA,DABUWARAN,21610
JIGAWA,"""02",KAUGAMA,DANKAIYAWA,21603
JIGAWA,"""02",KAUGAMA,GIRBOBO,21611
JIGAWA,"""02",KAUGAMA,HADIN,21602
JIGAWA,"""02",KAUGAMA,JAE,21606
JIGAWA,"""02",KAUGAMA,KAUGAMA,21601
JIGAWA,"""02",KAUGAMA,MARKE,21605
JIGAWA,"""02",KAUGAMA,UNG-JIBIRN,21604
JIGAWA,"""02",KAUGAMA,YALO,21609
JIGAWA,"""02",KAZAURE,BA'AUZINI,21701
JIGAWA,"""02",KAZAURE,DABA,21702
JIGAWA,"""02",KAZAURE,DABAZA,21703
JIGAWA,"""02",KAZAURE,DANDI,21704
JIGAWA,"""02",KAZAURE,GADA,21705
JIGAWA,"""02",KAZAURE,KANTI,21706
JIGAWA,"""02",KAZAURE,MARADAWA,21707
JIGAWA,"""02",KAZAURE,SABARU,21708
JIGAWA,"""02",KAZAURE,UNG AREWA,21709
JIGAWA,"""02",KAZAURE,UNG GABAS,21710
JIGAWA,"""02",KAZAURE,UNG YAMMA,21711
JIGAWA,"""02",KIRI KASAM,BATURIYA,21801
JIGAWA,"""02",KIRI KASAM,BULUNCHE,21802
JIGAWA,"""02",KIRI KASAM,FUNDUM,21803
JIGAWA,"""02",KIRI KASAM,GAYIN,21804
JIGAWA,"""02",KIRI KASAM,K/KASAMMA,21805
JIGAWA,"""02",KIRI KASAM,MADACHI,21806
JIGAWA,"""02",KIRI KASAM,MARMA,21807
JIGAWA,"""02",KIRI KASAM,SALERI,21808
JIGAWA,"""02",KIRI KASAM,TASHEGUWA,21809
JIGAWA,"""02",KIRI KASAM,TURABU,21810
JIGAWA,"""02",KIYAWA, KWANDA,21908
JIGAWA,"""02",KIYAWA,ANDAZA,21901
JIGAWA,"""02",KIYAWA,BALAGO,21902
JIGAWA,"""02",KIYAWA,FAKE,21903
JIGAWA,"""02",KIYAWA,FATANGA,21905
JIGAWA,"""02",KIYAWA,GARKO,21904
JIGAWA,"""02",KIYAWA,KATUKA,21906
JIGAWA,"""02",KIYAWA,KIYAWA,21907
JIGAWA,"""02",KIYAWA,MAJE,21909
JIGAWA,"""02",KIYAWA,SHUWARIN,21910
JIGAWA,"""02",KIYAWA,TSIRMA,21911
JIGAWA,"""02",MAIGATARI,BALARABE,22001
JIGAWA,"""02",MAIGATARI,DANKUMBO,22002
JIGAWA,"""02",MAIGATARI,FULATA,22003
JIGAWA,"""02",MAIGATARI,GALADI,22004
JIGAWA,"""02",MAIGATARI,JAJERI,22005
JIGAWA,"""02",MAIGATARI,KUKAYASKU,22006
JIGAWA,"""02",MAIGATARI,MADANA,22007
JIGAWA,"""02",MAIGATARI,MAIGATARI AREWA,22008
JIGAWA,"""02",MAIGATARI,MAIGATARI KUDU,22009
JIGAWA,"""02",MAIGATARI,MATOYA,22010
JIGAWA,"""02",MAIGATARI,TURBUS,22011
JIGAWA,"""02",MALAM M,ARKI,22101
JIGAWA,"""02",MALAM M,DUNARI,22102
JIGAWA,"""02",MALAM M,FATAIKA,22103
JIGAWA,"""02",MALAM M,G/GABAS,22104
JIGAWA,"""02",MALAM M,M/MODORI,22107
JIGAWA,"""02",MALAM M,MAI RAKUMI,22105
JIGAWA,"""02",MALAM M,MAKADDARE,22106
JIGAWA,"""02",MALAM M,SHAYYA,22108
